city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Bad Soden-Salmünster,50.2667,9.3667,Germany,DE,Hesse,,13540,13540
Eichstätt,48.8919,11.1839,Germany,DE,Bavaria,minor,13525,13465
Pfullendorf,47.9242,9.2567,Germany,DE,Baden-Württemberg,,13501,13501
Asperg,48.9000,9.1333,Germany,DE,Baden-Württemberg,,13486,13486
Holzgerlingen,48.6392,9.0108,Germany,DE,Baden-Württemberg,,13453,13453
Zehdenick,52.9833,13.3333,Germany,DE,Brandenburg,,13437,13222
Friesenheim,48.3731,7.8833,Germany,DE,Baden-Württemberg,,13412,13412
Spaichingen,48.0758,8.7378,Germany,DE,Baden-Württemberg,,13407,13407
Neunkirchen,50.7861,8.0056,Germany,DE,North Rhine-Westphalia,,13406,12994
Bad Dürrheim,48.0167,8.5333,Germany,DE,Baden-Württemberg,,13397,13397
Rommerskirchen,51.0347,6.6914,Germany,DE,North Rhine-Westphalia,,13377,13377
Wiesmoor,53.4000,7.7333,Germany,DE,Lower Saxony,,13372,13372
Wentorf bei Hamburg,53.4931,10.2533,Germany,DE,Schleswig-Holstein,,13366,13366
Pritzwalk,53.1500,12.1833,Germany,DE,Brandenburg,,13336,11741
Neustadt,49.5967,10.6089,Germany,DE,Bavaria,minor,13319,13319
Barßel,53.1703,7.7467,Germany,DE,Lower Saxony,,13301,13301
Lappersdorf,49.0525,12.0903,Germany,DE,Bavaria,,13298,13286
Pegnitz,49.7564,11.5450,Germany,DE,Bavaria,,13298,13298
Trebur,49.9242,8.4092,Germany,DE,Hesse,,13294,13208
Neckargemünd,49.3939,8.7975,Germany,DE,Baden-Württemberg,,13290,13262
Dinklage,52.6667,8.1333,Germany,DE,Lower Saxony,,13290,13290
Saarwellingen,49.3542,6.8050,Germany,DE,Saarland,,13279,13177
Sendenhorst,51.8439,7.8278,Germany,DE,North Rhine-Westphalia,,13279,13279
Bad Salzdetfurth,52.0653,10.0092,Germany,DE,Lower Saxony,,13266,13266
Tauberbischofsheim,49.6225,9.6628,Germany,DE,Baden-Württemberg,minor,13238,13238
Bischofsheim,49.9890,8.3550,Germany,DE,Hesse,,13230,12977
Ottersberg,53.1000,9.1500,Germany,DE,Lower Saxony,,13224,13224
Hösbach,50.0000,9.2000,Germany,DE,Bavaria,,13212,13141
Wolfhagen,51.3167,9.1667,Germany,DE,Hesse,,13205,13205
Velen,51.8939,6.9897,Germany,DE,North Rhine-Westphalia,,13198,13198
Haselünne,52.6667,7.4667,Germany,DE,Lower Saxony,,13196,13196
Ubstadt-Weiher,49.1656,8.6250,Germany,DE,Baden-Württemberg,,13143,13143
Beverungen,51.6628,9.3725,Germany,DE,North Rhine-Westphalia,,13115,13083
Cremlingen,52.2489,10.6542,Germany,DE,Lower Saxony,,13111,12959
Rödental,50.2833,11.0667,Germany,DE,Bavaria,,13107,13046
Wehr,47.6297,7.9044,Germany,DE,Baden-Württemberg,,13098,13090
Pfarrkirchen,48.4167,12.9167,Germany,DE,Bavaria,minor,13073,13073
Herbrechtingen,48.6253,10.1739,Germany,DE,Baden-Württemberg,,13070,13070
Schleiden,50.5331,6.4667,Germany,DE,North Rhine-Westphalia,,13053,12956
Hüllhorst,52.2833,8.6667,Germany,DE,North Rhine-Westphalia,,13047,13047
Plattling,48.7667,12.8667,Germany,DE,Bavaria,,13043,13001
Olfen,51.7167,7.3833,Germany,DE,North Rhine-Westphalia,,13040,13040
Mutterstadt,49.4417,8.3561,Germany,DE,Rhineland-Palatinate,,13036,13036
Bedburg,51.7667,6.1833,Germany,DE,North Rhine-Westphalia,,13033,13033
Quierschied,49.3167,7.0500,Germany,DE,Saarland,,13030,12816
Östringen,49.2194,8.7108,Germany,DE,Baden-Württemberg,,13015,13012
Scheeßel,53.1706,9.4831,Germany,DE,Lower Saxony,,13014,12962
Sulingen,52.6667,8.8000,Germany,DE,Lower Saxony,,13005,13005
Sankt Georgen im Schwarzwald,48.1247,8.3308,Germany,DE,Baden-Württemberg,,12998,12998
Ketsch,49.3658,8.5336,Germany,DE,Baden-Württemberg,,12995,12995
Weilburg,50.4833,8.2500,Germany,DE,Hesse,,12990,12939
Waltershausen,50.8975,10.5558,Germany,DE,Thuringia,,12973,12664
Fehmarnsund,54.4454,11.1702,Germany,DE,Schleswig-Holstein,,12971,12971
Wickede,51.4964,7.8658,Germany,DE,North Rhine-Westphalia,,12959,12959
Ergolding,48.5833,12.1667,Germany,DE,Bavaria,,12957,12957
Treuchtlingen,48.9553,10.9094,Germany,DE,Bavaria,,12951,12951
Gangelt,50.9831,6.0000,Germany,DE,North Rhine-Westphalia,,12946,12946
Schüttorf,52.3167,7.2167,Germany,DE,Lower Saxony,,12934,12934
Barsbüttel,53.5667,10.1667,Germany,DE,Schleswig-Holstein,,12899,12899
Herzberg am Harz,51.6575,10.3411,Germany,DE,Lower Saxony,,12889,12723
Beelitz,52.2333,12.9667,Germany,DE,Brandenburg,,12880,12880
Möckern,52.1406,11.9525,Germany,DE,Saxony-Anhalt,,12874,12778
Zella-Mehlis,50.6597,10.6669,Germany,DE,Thuringia,,12863,12532
Spiesen-Elversberg,49.3167,7.1331,Germany,DE,Saarland,,12850,12683
Teutschenthal,51.4500,11.8000,Germany,DE,Saxony-Anhalt,,12850,12793
Rosbach vor der Höhe,50.2986,8.7006,Germany,DE,Hesse,,12838,12838
Hadamar,50.4500,8.0500,Germany,DE,Hesse,,12836,12836
Linnich,50.9789,6.2678,Germany,DE,North Rhine-Westphalia,,12835,12835
Manching,48.7186,11.4972,Germany,DE,Bavaria,,12829,12829
Kirchheim bei München,48.1766,11.7556,Germany,DE,Bavaria,,12806,12778
Wasserburg am Inn,48.0617,12.2333,Germany,DE,Bavaria,,12800,12800
Wächtersbach,50.2547,9.2919,Germany,DE,Hesse,,12797,12797
Besigheim,48.9983,9.1417,Germany,DE,Baden-Württemberg,,12772,12772
Hungen,50.4667,8.9000,Germany,DE,Hesse,,12765,12765
Roßdorf,49.8583,8.7556,Germany,DE,Hesse,,12755,12755
Weinsberg,49.1518,9.2857,Germany,DE,Baden-Württemberg,,12753,12753
Bad Doberan,54.1069,11.9053,Germany,DE,Mecklenburg-Western Pomerania,,12752,12752
Bohmte,52.3667,8.3167,Germany,DE,Lower Saxony,,12741,12741
Brieselang,52.5833,13.0000,Germany,DE,Brandenburg,,12735,12735
Tamm,48.9167,9.1167,Germany,DE,Baden-Württemberg,,12685,12614
Peißenberg,47.7950,11.0603,Germany,DE,Bavaria,,12674,12674
Wadersloh,51.7386,8.2514,Germany,DE,North Rhine-Westphalia,,12669,12669
Gärtringen,48.6408,8.9006,Germany,DE,Baden-Württemberg,,12657,12657
Steinheim,51.8658,9.0944,Germany,DE,North Rhine-Westphalia,,12657,12572
Bretzfeld,49.1833,9.4333,Germany,DE,Baden-Württemberg,,12651,12492
Kaufungen,51.2811,9.6186,Germany,DE,Hesse,,12629,12629
Winterberg,51.2000,8.5167,Germany,DE,North Rhine-Westphalia,,12611,12427
Feuchtwangen,49.1667,10.3167,Germany,DE,Bavaria,,12599,12599
Roding,49.2000,12.5167,Germany,DE,Bavaria,,12587,12587
Bad Urach,48.4931,9.3986,Germany,DE,Baden-Württemberg,,12561,12561
Sulz am Neckar,48.3628,8.6317,Germany,DE,Baden-Württemberg,,12560,12560
Brunsbüttel,53.8964,9.1386,Germany,DE,Schleswig-Holstein,,12554,12381
Hersbruck,49.5081,11.4328,Germany,DE,Bavaria,,12548,12548
Alpen,51.5750,6.5125,Germany,DE,North Rhine-Westphalia,,12528,12528
Twistringen,52.8000,8.6500,Germany,DE,Lower Saxony,,12527,12527
Blaubeuren,48.4119,9.7850,Germany,DE,Baden-Württemberg,,12521,12504
Dossenheim,49.4492,8.6722,Germany,DE,Baden-Württemberg,,12515,12498
Bad Abbach,48.9333,12.0500,Germany,DE,Bavaria,,12515,12515
Wietmarschen,52.5331,7.1331,Germany,DE,Lower Saxony,,12507,12507
Edemissen,52.3667,10.2667,Germany,DE,Lower Saxony,,12502,12502
Frohburg,51.0561,12.5550,Germany,DE,Saxony,,12470,12311
Fuldatal,51.3484,9.5256,Germany,DE,Hesse,,12467,12467
Hirschaid,49.8167,10.9833,Germany,DE,Bavaria,,12458,12458
Altenstadt,50.2856,8.9450,Germany,DE,Hesse,,12437,12437
Röthenbach an der Pegnitz,49.4847,11.2475,Germany,DE,Bavaria,,12431,12431
Jüterbog,51.9933,13.0728,Germany,DE,Brandenburg,,12423,12382
Velten,52.6833,13.1833,Germany,DE,Brandenburg,,12405,12405
Schongau,47.8167,10.9000,Germany,DE,Bavaria,,12401,12401
Anklam,53.8500,13.6833,Germany,DE,Mecklenburg-Western Pomerania,,12385,12177
Bad Windsheim,49.5000,10.4167,Germany,DE,Bavaria,,12382,12371
Preußisch Oldendorf,52.2833,8.5000,Germany,DE,North Rhine-Westphalia,,12375,12375
Hessisch Lichtenau,51.2000,9.7167,Germany,DE,Hesse,,12360,12360
Emstek,52.8167,8.1500,Germany,DE,Lower Saxony,,12351,12351
Niefern-Öschelbronn,48.9164,8.7842,Germany,DE,Baden-Württemberg,,12345,12345
Vilsbiburg,48.4500,12.3500,Germany,DE,Bavaria,,12325,12325
Wernau,48.6886,9.4222,Germany,DE,Baden-Württemberg,,12324,12164
Neuenburg am Rhein,47.8147,7.5619,Germany,DE,Baden-Württemberg,,12314,12314
Bad Sassendorf,51.5831,8.1667,Germany,DE,North Rhine-Westphalia,,12294,12294
Gladenbach,50.7681,8.5828,Germany,DE,Hesse,,12294,12294
Graben-Neudorf,49.1592,8.4894,Germany,DE,Baden-Württemberg,,12277,12277
Gaildorf,49.0000,9.7667,Germany,DE,Baden-Württemberg,,12268,12268
Bad Freienwalde,52.7856,14.0325,Germany,DE,Brandenburg,,12268,12231
Gaimersheim,48.8167,11.3667,Germany,DE,Bavaria,,12251,12251
Ebersberg,48.0833,11.9667,Germany,DE,Bavaria,minor,12239,12210
Ludwigslust,53.3244,11.4972,Germany,DE,Mecklenburg-Western Pomerania,,12233,12070
Steinheim am der Murr,48.9667,9.2833,Germany,DE,Baden-Württemberg,,12220,12087
Haaren,50.7956,6.1269,Germany,DE,North Rhine-Westphalia,,12216,12216
Titisee-Neustadt,47.9122,8.2147,Germany,DE,Baden-Württemberg,,12216,12197
Oftersheim,49.3706,8.5847,Germany,DE,Baden-Württemberg,,12213,12213
Bad Fallingbostel,52.8675,9.6967,Germany,DE,Lower Saxony,minor,12209,12209
Issum,51.5389,6.4236,Germany,DE,North Rhine-Westphalia,,12201,12201
Enkesen,51.5006,7.9750,Germany,DE,North Rhine-Westphalia,,12197,12197
Jork,53.5344,9.6817,Germany,DE,Lower Saxony,,12183,12085
Burladingen,48.2903,9.1094,Germany,DE,Baden-Württemberg,,12169,12169
Durmersheim,48.9383,8.2769,Germany,DE,Baden-Württemberg,,12160,12067
Neuhausen auf den Fildern,48.6844,9.2744,Germany,DE,Baden-Württemberg,,12150,12150
Hagenow,53.4167,11.1833,Germany,DE,Mecklenburg-Western Pomerania,,12146,12146
Teningen,48.1269,7.8103,Germany,DE,Baden-Württemberg,,12145,12145
Lehre,52.3167,10.6667,Germany,DE,Lower Saxony,,12135,12000
Murnau am Staffelsee,47.6833,11.2000,Germany,DE,Bavaria,,12128,12128
Nordstemmen,52.1605,9.7839,Germany,DE,Lower Saxony,,12123,12090
Essenbach,48.6167,12.2167,Germany,DE,Bavaria,,12120,12120
Laichingen,48.4897,9.6861,Germany,DE,Baden-Württemberg,,12118,12118
Linkenheim-Hochstetten,49.1261,8.4100,Germany,DE,Baden-Württemberg,,12081,12081
Ladenburg,49.4667,8.6167,Germany,DE,Baden-Württemberg,,12076,12076
Tholey,49.4833,7.0333,Germany,DE,Saarland,,12059,11917
Dinkelsbühl,49.0708,10.3194,Germany,DE,Bavaria,,12053,12053
Mettlach,49.4917,6.5972,Germany,DE,Saarland,,12049,12044
Perleberg,53.0667,11.8667,Germany,DE,Brandenburg,minor,12035,12007
Wolgast,54.0500,13.7667,Germany,DE,Mecklenburg-Western Pomerania,,12028,11890
Maxhütte-Haidhof,49.2000,12.1000,Germany,DE,Bavaria,,12027,12027
Rielasingen-Worblingen,47.7347,8.8401,Germany,DE,Baden-Württemberg,,11995,11995
Zwönitz,50.6167,12.8000,Germany,DE,Saxony,,11993,11836
Neuenrade,51.2839,7.7800,Germany,DE,North Rhine-Westphalia,,11982,11663
Zetel,53.4197,7.9742,Germany,DE,Lower Saxony,,11981,11981
Hemsbach,49.5903,8.6564,Germany,DE,Baden-Württemberg,,11968,11740
Rosdorf,51.5000,9.9000,Germany,DE,Lower Saxony,,11949,11941
Havixbeck,51.9778,7.4167,Germany,DE,North Rhine-Westphalia,,11940,11940
Welver,51.6167,7.9583,Germany,DE,North Rhine-Westphalia,,11940,11752
Meitingen,48.5333,10.8333,Germany,DE,Bavaria,,11936,11936
Erkner,52.4167,13.7500,Germany,DE,Brandenburg,,11935,11840
Neustadt,51.0239,14.2167,Germany,DE,Saxony,,11926,11901
Pößneck,50.7000,11.6000,Germany,DE,Thuringia,,11924,11654
Kronshagen,54.3333,10.0833,Germany,DE,Schleswig-Holstein,,11921,11921
Osterhofen,48.7019,13.0200,Germany,DE,Bavaria,,11920,11920
Weeze,51.6267,6.1967,Germany,DE,North Rhine-Westphalia,,11900,11900
Eichenau,48.1667,11.3167,Germany,DE,Bavaria,,11894,11722
Mettingen,52.3167,7.7806,Germany,DE,North Rhine-Westphalia,,11883,11882
Apen,53.2214,7.8097,Germany,DE,Lower Saxony,,11883,11883
Gundelfingen,48.0425,7.8657,Germany,DE,Baden-Württemberg,,11872,11872
Sassenburg,52.5167,10.6333,Germany,DE,Lower Saxony,,11872,11872
Oestrich-Winkel,50.0000,8.0000,Germany,DE,Rhineland-Palatinate,,11869,11723
Oberschleißheim,48.2500,11.5667,Germany,DE,Bavaria,,11864,11864
Heddesheim,49.5053,8.6033,Germany,DE,Baden-Württemberg,,11859,11859
Möhnesee,51.4958,8.1306,Germany,DE,North Rhine-Westphalia,,11852,11852
Hildburghausen,50.4167,10.7500,Germany,DE,Thuringia,minor,11836,11660
Coswig,51.8833,12.4333,Germany,DE,Saxony-Anhalt,,11824,11494
Harrislee,54.7972,9.3764,Germany,DE,Schleswig-Holstein,,11779,11779
Drolshagen,51.0333,7.7667,Germany,DE,North Rhine-Westphalia,,11779,11618
Leingarten,49.1500,9.1167,Germany,DE,Baden-Württemberg,,11772,11772
Leutenbach,48.8883,9.3914,Germany,DE,Baden-Württemberg,,11762,11762
Lauffen am Neckar,49.0833,9.1500,Germany,DE,Baden-Württemberg,,11755,11755
Gerstetten,48.6225,10.0206,Germany,DE,Baden-Württemberg,,11737,11737
Bopfingen,48.8569,10.3522,Germany,DE,Baden-Württemberg,,11727,11621
Monschau,50.5600,6.2564,Germany,DE,North Rhine-Westphalia,,11726,11645
Wolnzach,48.6000,11.6167,Germany,DE,Bavaria,,11719,11719
Geisenheim,49.9844,7.9672,Germany,DE,Hesse,,11704,11515
Hauzenberg,48.6500,13.6333,Germany,DE,Bavaria,,11703,11703
Langgöns,50.5000,8.6667,Germany,DE,Hesse,,11683,11683
Gräfenhainichen,51.7167,12.4333,Germany,DE,Saxony-Anhalt,,11654,11413
Lauenburg,53.3833,10.5667,Germany,DE,Schleswig-Holstein,,11644,11644
Bad Dürrenberg,51.2833,12.0667,Germany,DE,Saxony-Anhalt,,11643,11389
Burgthann,49.3563,11.3176,Germany,DE,Bavaria,,11614,11614
Walldürn,49.5831,9.3681,Germany,DE,Baden-Württemberg,,11612,11612
Peiting,47.8000,10.9333,Germany,DE,Bavaria,,11588,11588
Lindenberg im Allgäu,47.6000,9.9000,Germany,DE,Bavaria,,11585,11585
Egelsbach,49.9694,8.6667,Germany,DE,Hesse,,11583,11414
Scharbeutz,54.0214,10.7456,Germany,DE,Schleswig-Holstein,,11580,11580
Limburgerhof,49.4222,8.3919,Germany,DE,Rhineland-Palatinate,,11578,11578
Raesfeld,51.7667,6.8333,Germany,DE,North Rhine-Westphalia,,11574,11574
Geisenfeld,48.6667,11.6000,Germany,DE,Bavaria,,11569,11569
Billerbeck,51.9792,7.2950,Germany,DE,North Rhine-Westphalia,,11566,11525
Miesbach,47.7833,11.8333,Germany,DE,Bavaria,minor,11562,11469
Kissing,48.3000,10.9833,Germany,DE,Bavaria,,11556,11556
Rangsdorf,52.2831,13.4331,Germany,DE,Brandenburg,,11540,11540
Wolmirstedt,52.2519,11.6297,Germany,DE,Saxony-Anhalt,,11536,11371
Oberderdingen,49.0625,8.8019,Germany,DE,Baden-Württemberg,,11517,11517
Mömbris,50.0667,9.1667,Germany,DE,Bavaria,,11507,11507
Wittingen,52.7167,10.7333,Germany,DE,Lower Saxony,,11503,11405
Harsum,52.2054,9.9600,Germany,DE,Lower Saxony,,11496,11496
Überherrn,49.2500,6.7000,Germany,DE,Saarland,,11487,11393
Raubling,47.7881,12.1047,Germany,DE,Bavaria,,11485,11351
Kirchhundem,51.1000,8.0833,Germany,DE,North Rhine-Westphalia,,11485,11220
Dautphe,50.8583,8.5500,Germany,DE,Hesse,,11475,11319
Ostrhauderfehn,53.1167,7.6167,Germany,DE,Lower Saxony,,11458,11458
Schwaigern,49.1333,9.0500,Germany,DE,Baden-Württemberg,,11438,11438
Stelle,53.3667,10.1167,Germany,DE,Lower Saxony,,11402,11402
Rheinau,48.6678,7.9347,Germany,DE,Baden-Württemberg,,11395,11249
Schwieberdingen,48.8778,9.0750,Germany,DE,Baden-Württemberg,,11383,11363
Rudersberg,48.8856,9.5281,Germany,DE,Baden-Württemberg,,11382,11330
Zeuthen,52.3667,13.6167,Germany,DE,Brandenburg,,11381,11358
Recke,52.3700,7.7189,Germany,DE,North Rhine-Westphalia,,11371,11227
Möglingen,48.8883,9.1292,Germany,DE,Baden-Württemberg,,11361,11218
Balve,51.3333,7.8667,Germany,DE,North Rhine-Westphalia,,11361,11092
Trostberg an der Alz,48.0167,12.5500,Germany,DE,Bavaria,,11355,11355
Sinzheim,48.7619,8.1669,Germany,DE,Baden-Württemberg,,11351,11345
Hallbergmoos,48.3333,11.7500,Germany,DE,Bavaria,,11337,11337
Nußloch,49.3236,8.6939,Germany,DE,Baden-Württemberg,,11325,11271
Ochsenfurt,49.6500,10.0667,Germany,DE,Bavaria,,11319,11263
Schöningen,52.1333,10.9500,Germany,DE,Lower Saxony,,11306,11121
Stollberg,50.7083,12.7783,Germany,DE,Saxony,,11303,11163
Cadolzburg,49.4500,10.8667,Germany,DE,Bavaria,,11298,11298
Unterföhring,48.1917,11.6528,Germany,DE,Bavaria,,11296,11236
Marktheidenfeld,49.8500,9.6000,Germany,DE,Bavaria,,11292,11292
Grünwald,48.0483,11.5317,Germany,DE,Bavaria,,11287,11287
Lichtenstein,50.7564,12.6317,Germany,DE,Saxony,,11285,10975
Denkendorf,48.6958,9.3175,Germany,DE,Baden-Württemberg,,11277,11277
Bad Schwalbach,50.1333,8.0667,Germany,DE,Hesse,minor,11277,11277
Werther,52.0750,8.4125,Germany,DE,North Rhine-Westphalia,,11274,11108
Kall,50.5497,6.5497,Germany,DE,North Rhine-Westphalia,,11264,10987
Handewitt,54.7667,9.3167,Germany,DE,Schleswig-Holstein,,11250,11250
Westerkappeln,52.3153,7.8806,Germany,DE,North Rhine-Westphalia,,11249,11249
Mülheim-Kärlich,50.3869,7.4953,Germany,DE,Rhineland-Palatinate,,11248,11248
Rothenburg ob der Tauber,49.3833,10.1833,Germany,DE,Bavaria,,11243,11238
Ostbevern,52.0389,7.8458,Germany,DE,North Rhine-Westphalia,,11229,11229
Welzheim,48.8747,9.6344,Germany,DE,Baden-Württemberg,,11219,11219
Altdorf,48.5667,12.1167,Germany,DE,Bavaria,,11215,11168
Rodenbach,50.1500,9.0333,Germany,DE,Hesse,,11204,11204
Eningen unter Achalm,48.4831,9.2522,Germany,DE,Baden-Württemberg,,11199,11184
Bad Nenndorf,52.3369,9.3786,Germany,DE,Lower Saxony,,11189,11189
Kriftel,50.0828,8.4667,Germany,DE,Hesse,,11188,11020
Drochtersen,53.7000,9.3833,Germany,DE,Lower Saxony,,11184,11086
Höhenkirchen-Siegertsbrunn,48.0167,11.7333,Germany,DE,Bavaria,,11166,11166
Bannewitz,50.9931,13.7167,Germany,DE,Saxony,,11157,11157
Herbolzheim,48.2219,7.7775,Germany,DE,Baden-Württemberg,,11156,11156
Eichenzell,50.4934,9.6961,Germany,DE,Hesse,,11145,11145
Lauingen,48.5667,10.4333,Germany,DE,Bavaria,,11137,11137
Planegg,48.1047,11.4306,Germany,DE,Bavaria,,11126,10948
Mülsen,50.7447,12.5747,Germany,DE,Saxony,,11113,10771
Hagen im Bremischen,53.3577,8.6456,Germany,DE,Lower Saxony,,11110,11110
Osterwieck,51.9667,10.7167,Germany,DE,Saxony-Anhalt,,11103,11012
Engen,47.8528,8.7714,Germany,DE,Baden-Württemberg,,11101,11101
Belzig,52.1422,12.5956,Germany,DE,Brandenburg,,11096,11053
Diez,50.3708,8.0158,Germany,DE,Rhineland-Palatinate,,11092,11092
Kranenburg,51.7897,6.0072,Germany,DE,North Rhine-Westphalia,,11087,11087
Feldkirchen-Westerham,47.9000,11.8500,Germany,DE,Bavaria,,11055,11055
Hammelburg,50.1167,9.9000,Germany,DE,Bavaria,,11037,10859
Hasbergen,52.2167,7.9167,Germany,DE,Lower Saxony,,11024,11024
Gengenbach,48.4000,8.0167,Germany,DE,Baden-Württemberg,,11023,10946
Regen,48.9667,13.1333,Germany,DE,Bavaria,minor,11001,10868
Braunfels,50.5167,8.3833,Germany,DE,Hesse,,10994,10994
Olbernhau,50.6667,13.3333,Germany,DE,Saxony,,10991,10482
Schleusingen,50.5167,10.7500,Germany,DE,Thuringia,,10960,10656
Rüthen,51.4933,8.4833,Germany,DE,North Rhine-Westphalia,,10957,10753
Prien am Chiemsee,47.8560,12.3462,Germany,DE,Bavaria,,10950,10950
Korb,48.8417,9.3611,Germany,DE,Baden-Württemberg,,10942,10942
Schkopau,51.3833,11.9667,Germany,DE,Saxony-Anhalt,,10937,10937
Lorch,48.7983,9.6883,Germany,DE,Baden-Württemberg,,10929,10929
Isselburg,51.8331,6.4667,Germany,DE,North Rhine-Westphalia,,10928,10928
Rutesheim,48.8097,8.9450,Germany,DE,Baden-Württemberg,,10916,10820
Adendorf,53.2833,10.4500,Germany,DE,Lower Saxony,,10903,10903
Waldkirchen,48.7305,13.6011,Germany,DE,Bavaria,,10901,10901
Malente,54.1667,10.5500,Germany,DE,Schleswig-Holstein,,10895,10851
Eisenberg,50.9667,11.9000,Germany,DE,Thuringia,minor,10885,10673
Kleinblittersdorf,49.1583,7.0381,Germany,DE,Saarland,,10885,10707
Wildau,52.3167,13.6333,Germany,DE,Brandenburg,,10848,10848
Herrsching am Ammersee,48.0000,11.1833,Germany,DE,Bavaria,,10843,10843
Neuhof,50.4333,9.6167,Germany,DE,Hesse,,10843,10832
Haigerloch,48.3647,8.8050,Germany,DE,Baden-Württemberg,,10836,10836
Nauheim,49.9447,8.4548,Germany,DE,Hesse,,10819,10819
Nörvenich,50.8000,6.6500,Germany,DE,North Rhine-Westphalia,,10816,10816
Schönaich,48.6569,9.0628,Germany,DE,Baden-Württemberg,,10813,10813
Altensteig,48.5864,8.6047,Germany,DE,Baden-Württemberg,,10806,10806
Donzdorf,48.6833,9.8167,Germany,DE,Baden-Württemberg,,10795,10795
Glückstadt,53.7917,9.4219,Germany,DE,Schleswig-Holstein,,10779,10719
Gernsheim,49.7500,8.4833,Germany,DE,Hesse,,10772,10772
Meßstetten,48.1806,8.9625,Germany,DE,Baden-Württemberg,,10766,10766
Flöha,50.8558,13.0714,Germany,DE,Saxony,,10762,10505
Gottmadingen,47.7356,8.7767,Germany,DE,Baden-Württemberg,,10750,10750
Karlsdorf-Neuthard,49.1364,8.5439,Germany,DE,Baden-Württemberg,,10746,10746
Riedlingen,48.1553,9.4728,Germany,DE,Baden-Württemberg,,10741,10741
Herxheim,49.1469,8.2200,Germany,DE,Rhineland-Palatinate,,10732,10732
Boizenburg,53.3667,10.7167,Germany,DE,Mecklenburg-Western Pomerania,,10724,10689
Bischofswerda,51.1275,14.1797,Germany,DE,Saxony,,10723,10723
Tangerhütte,52.4333,11.8000,Germany,DE,Saxony-Anhalt,,10718,10544
Burgkirchen an der Alz,48.1667,12.7167,Germany,DE,Bavaria,,10710,10710
Bestwig,51.3667,8.4000,Germany,DE,North Rhine-Westphalia,,10687,10556
Lichtenau,51.6000,8.8833,Germany,DE,North Rhine-Westphalia,,10685,10685
Langenzenn,49.4944,10.7947,Germany,DE,Bavaria,,10684,10684
Hambühren,52.6333,9.9833,Germany,DE,Lower Saxony,,10683,10683
Steinbach am Taunus,50.1667,8.5667,Germany,DE,Hesse,,10682,10647
Braunsbedra,51.2833,11.9000,Germany,DE,Saxony-Anhalt,,10678,10432
Burgstädt,50.9167,12.8167,Germany,DE,Saxony,,10672,10436
Diedorf,48.3500,10.7667,Germany,DE,Bavaria,,10667,10667
Wald-Michelbach,49.5724,8.8243,Germany,DE,Hesse,,10664,10664
Bad Iburg,52.1592,8.0472,Germany,DE,Lower Saxony,,10661,10559
Demmin,53.9050,13.0439,Germany,DE,Mecklenburg-Western Pomerania,,10657,10337
Kirchseeon,48.0731,11.8861,Germany,DE,Bavaria,,10655,10655
Stephanskirchen,47.8500,12.1833,Germany,DE,Bavaria,,10643,10643
Felsberg,51.1333,9.4167,Germany,DE,Hesse,,10638,10638
Kenzingen,48.1917,7.7683,Germany,DE,Baden-Württemberg,,10614,10614
Dießen am Ammersee,47.9500,11.1000,Germany,DE,Bavaria,,10599,10584
Querfurt,51.3833,11.6000,Germany,DE,Saxony-Anhalt,,10593,10321
Fürth,49.6502,8.7803,Germany,DE,Hesse,,10587,10587
Weinböhla,51.1667,13.5667,Germany,DE,Saxony,,10568,10568
Morbach,49.8167,7.1167,Germany,DE,Rhineland-Palatinate,,10565,10565
Taufkirchen,48.3439,12.1303,Germany,DE,Bavaria,,10550,10550
Gommern,52.0667,11.8333,Germany,DE,Saxony-Anhalt,,10543,10452
Barmstedt,53.7833,9.7667,Germany,DE,Schleswig-Holstein,,10542,10542
